,node_sending,node_receiving,interface,time_queued,time_dequeued,time_received,bytes,id,total_package_time,total_time
371,1,5,10,0.0,22913.0,23174.5,1052,371,261.5,261.5
372,1,5,10,0.0,22974.6,23236.1,1052,372,261.5,261.5
373,1,5,10,0.0,23036.2,23297.7,1052,373,261.5,261.5
374,1,5,10,0.0,23097.7,23359.3,1052,374,261.59999999999854,261.59999999999854
375,1,5,10,0.0,23159.3,23420.8,1052,375,261.5,261.5
376,1,5,10,0.0,23220.9,23482.4,1052,376,261.5,261.5
377,1,5,10,0.0,23282.5,23544.0,1052,377,261.5,261.5
378,1,5,10,0.0,23344.1,23605.6,1052,378,261.5,261.5
379,1,5,10,0.0,23405.7,23667.2,1052,379,261.5,261.5
380,1,5,10,0.0,23467.3,23728.8,1052,380,261.5,261.5
381,1,5,10,0.0,23528.9,23790.4,1052,381,261.5,261.5
382,1,5,10,0.0,23590.5,23852.0,1052,382,261.5,261.5
383,1,5,10,0.0,23652.1,23913.6,1052,383,261.5,261.5
384,1,5,10,0.0,23713.7,23975.2,1052,384,261.5,261.5
385,1,5,10,0.0,23775.3,24036.8,1052,385,261.5,261.5
386,1,5,10,0.0,23836.9,24098.4,1052,386,261.5,261.5
387,1,5,10,0.0,23898.5,24160.0,1052,387,261.5,261.5
388,1,5,10,0.0,23960.1,24221.6,1052,388,261.5,261.5
389,1,5,10,0.0,24021.7,24283.2,1052,389,261.5,261.5
390,1,5,10,0.0,24083.2,24344.8,1052,390,261.59999999999854,261.59999999999854
391,1,5,10,0.0,24144.8,24406.3,1052,391,261.5,261.5
392,1,5,10,0.0,24206.4,24467.9,1052,392,261.5,261.5
393,1,5,10,0.0,24268.0,24529.5,1052,393,261.5,261.5
394,1,5,10,0.0,24329.6,24591.1,1052,394,261.5,261.5
395,1,5,10,0.0,24391.2,24652.7,1052,395,261.5,261.5
396,1,5,10,0.0,24452.8,24714.3,1052,396,261.5,261.5
397,1,5,10,0.0,24514.4,24775.9,1052,397,261.5,261.5
398,1,5,10,0.0,24576.0,24837.5,1052,398,261.5,261.5
399,1,5,10,0.0,24637.6,24899.1,1052,399,261.5,261.5
400,1,5,10,0.0,24699.2,24960.7,1052,400,261.5,261.5
401,1,5,10,0.0,24760.8,25022.3,1052,401,261.5,261.5
402,1,5,10,0.0,24822.4,25083.9,1052,402,261.5,261.5
403,1,5,10,0.0,24884.0,25145.5,1052,403,261.5,261.5
404,1,5,10,0.0,24945.6,25207.1,1052,404,261.5,261.5
405,1,5,10,0.0,25007.2,25268.7,1052,405,261.5,261.5
406,1,5,10,0.0,25068.8,25330.3,1052,406,261.5,261.5
407,1,5,10,0.0,25130.3,25391.9,1052,407,261.6000000000022,261.6000000000022
408,1,5,10,0.0,25191.9,25453.4,1052,408,261.5,261.5
409,1,5,10,0.0,25253.5,25515.0,1052,409,261.5,261.5
410,1,5,10,0.0,25315.1,25576.6,1052,410,261.5,261.5
411,1,5,10,0.0,25376.7,25638.2,1052,411,261.5,261.5
412,1,5,10,0.0,25438.3,25699.8,1052,412,261.5,261.5
413,1,5,10,0.0,25499.9,25761.4,1052,413,261.5,261.5
414,1,5,10,0.0,25561.5,25823.0,1052,414,261.5,261.5
415,1,5,10,0.0,25623.1,25884.6,1052,415,261.5,261.5
416,1,5,10,0.0,25684.7,25946.2,1052,416,261.5,261.5
417,1,5,10,0.0,25746.3,26007.8,1052,417,261.5,261.5
418,1,5,10,0.0,25807.9,26069.4,1052,418,261.5,261.5
419,1,5,10,0.0,25869.5,26131.0,1052,419,261.5,261.5
420,1,5,10,0.0,25931.1,26192.6,1052,420,261.5,261.5
421,1,5,10,0.0,25992.7,26254.2,1052,421,261.5,261.5
422,1,5,10,0.0,26054.3,26315.8,1052,422,261.5,261.5
423,1,5,10,0.0,26115.8,26377.4,1052,423,261.6000000000022,261.6000000000022
424,1,5,10,0.0,26177.4,26439.0,1052,424,261.59999999999854,261.59999999999854
425,1,5,10,0.0,26239.0,26500.5,1052,425,261.5,261.5
426,1,5,10,0.0,26300.6,26562.1,1052,426,261.5,261.5
427,1,5,10,0.0,26362.2,26623.7,1052,427,261.5,261.5
428,1,5,10,0.0,26423.8,26685.3,1052,428,261.5,261.5
429,1,5,10,0.0,26485.4,26746.9,1052,429,261.5,261.5
430,1,5,10,0.0,26547.0,26808.5,1052,430,261.5,261.5
431,1,5,10,0.0,26608.6,26870.1,1052,431,261.5,261.5
432,1,5,10,0.0,26670.2,26931.7,1052,432,261.5,261.5
433,1,5,10,0.0,26731.8,26993.3,1052,433,261.5,261.5
434,1,5,10,0.0,26793.4,27054.9,1052,434,261.5,261.5
435,1,5,10,0.0,26855.0,27116.5,1052,435,261.5,261.5
436,1,5,10,0.0,26916.6,27178.1,1052,436,261.5,261.5
437,1,5,10,0.0,26978.2,27239.7,1052,437,261.5,261.5
438,1,5,10,0.0,27039.8,27301.3,1052,438,261.5,261.5
439,1,5,10,0.0,27101.4,27362.9,1052,439,261.5,261.5
440,1,5,10,0.0,27162.9,27424.5,1052,440,261.59999999999854,261.59999999999854
441,1,5,10,0.0,27224.5,27486.0,1052,441,261.5,261.5
442,1,5,10,0.0,27286.1,27547.6,1052,442,261.5,261.5
443,1,5,10,0.0,27347.7,27609.2,1052,443,261.5,261.5
444,1,5,10,0.0,27409.3,27670.8,1052,444,261.5,261.5
445,1,5,10,0.0,27470.9,27732.4,1052,445,261.5,261.5
446,1,5,10,0.0,27532.5,27794.0,1052,446,261.5,261.5
447,1,5,10,0.0,27594.1,27855.6,1052,447,261.5,261.5
448,1,5,10,0.0,27655.7,27917.2,1052,448,261.5,261.5
449,1,5,10,0.0,27717.3,27978.8,1052,449,261.5,261.5
450,1,5,10,0.0,27778.9,28040.4,1052,450,261.5,261.5
451,1,5,10,0.0,27840.5,28102.0,1052,451,261.5,261.5
452,1,5,10,0.0,27902.1,28163.6,1052,452,261.5,261.5
453,1,5,10,0.0,27963.7,28225.2,1052,453,261.5,261.5
454,1,5,10,0.0,28025.3,28286.8,1052,454,261.5,261.5
455,1,5,10,0.0,28086.9,28348.4,1052,455,261.5,261.5
456,1,5,10,0.0,28148.5,28410.0,1052,456,261.5,261.5
457,1,5,10,0.0,28210.0,28471.6,1052,457,261.59999999999854,261.59999999999854
458,1,5,10,0.0,28271.6,28533.1,1052,458,261.5,261.5
459,1,5,10,0.0,28333.2,28594.7,1052,459,261.5,261.5
460,1,5,10,0.0,28394.8,28656.3,1052,460,261.5,261.5
461,1,5,10,0.0,28456.4,28717.9,1052,461,261.5,261.5
462,1,5,10,0.0,28518.0,28779.5,1052,462,261.5,261.5
463,1,5,10,0.0,28579.6,28841.1,1052,463,261.5,261.5
464,1,5,10,0.0,28641.2,28902.7,1052,464,261.5,261.5
465,1,5,10,0.0,28702.8,28964.3,1052,465,261.5,261.5
466,1,5,10,0.0,28764.4,29025.9,1052,466,261.5,261.5
467,1,5,10,0.0,28826.0,29087.5,1052,467,261.5,261.5
468,1,5,10,0.0,28887.6,29149.1,1052,468,261.5,261.5
469,1,5,10,0.0,28949.2,29210.7,1052,469,261.5,261.5
470,1,5,10,0.0,29010.8,29272.3,1052,470,261.5,261.5
471,1,5,10,0.0,29072.4,29333.9,1052,471,261.5,261.5
472,1,5,10,0.0,29134.0,29395.5,1052,472,261.5,261.5
473,1,5,10,0.0,29195.5,29457.1,1052,473,261.59999999999854,261.59999999999854
474,1,5,10,0.0,29257.1,29518.6,1052,474,261.5,261.5
475,1,5,10,0.0,29318.7,29580.2,1052,475,261.5,261.5
476,1,5,10,0.0,29380.3,29641.8,1052,476,261.5,261.5
477,1,5,10,0.0,29441.9,29703.4,1052,477,261.5,261.5
478,1,5,10,0.0,29503.5,29765.0,1052,478,261.5,261.5
479,1,5,10,0.0,29565.1,29826.6,1052,479,261.5,261.5
480,1,5,10,0.0,29626.7,29888.2,1052,480,261.5,261.5
481,1,5,10,0.0,29688.3,29949.8,1052,481,261.5,261.5
482,1,5,10,0.0,29749.9,30011.4,1052,482,261.5,261.5
483,1,5,10,0.0,29811.5,30073.0,1052,483,261.5,261.5
484,1,5,10,0.0,29873.1,30134.6,1052,484,261.5,261.5
485,1,5,10,0.0,29934.7,30196.2,1052,485,261.5,261.5
486,1,5,10,0.0,29996.3,30257.8,1052,486,261.5,261.5
487,1,5,10,0.0,30057.9,30319.4,1052,487,261.5,261.5
488,1,5,10,0.0,30119.5,30381.0,1052,488,261.5,261.5
489,1,5,10,0.0,30181.1,30442.6,1052,489,261.5,261.5
490,1,5,10,0.0,30242.6,30504.2,1052,490,261.6000000000022,261.6000000000022
491,1,5,10,0.0,30304.2,30565.7,1052,491,261.5,261.5
492,1,5,10,0.0,30365.8,30627.3,1052,492,261.5,261.5
493,1,5,10,0.0,30427.4,30688.9,1052,493,261.5,261.5
494,1,5,10,0.0,30489.0,30750.5,1052,494,261.5,261.5
495,1,5,10,0.0,30550.6,30812.1,1052,495,261.5,261.5
496,1,5,10,0.0,30612.2,30873.7,1052,496,261.5,261.5
497,1,5,10,0.0,30673.8,30935.3,1052,497,261.5,261.5
498,1,5,10,0.0,30735.4,30996.9,1052,498,261.5,261.5
499,1,5,10,0.0,30797.0,31058.5,1052,499,261.5,261.5
500,1,5,10,0.0,30858.6,31120.1,1052,500,261.5,261.5
501,1,5,10,0.0,30920.2,31181.7,1052,501,261.5,261.5
502,1,5,10,0.0,30981.8,31243.3,1052,502,261.5,261.5
503,1,5,10,0.0,31043.4,31304.9,1052,503,261.5,261.5
504,1,5,10,0.0,31105.0,31366.5,1052,504,261.5,261.5
505,1,5,10,0.0,31166.6,31428.1,1052,505,261.5,261.5
506,1,5,10,0.0,31228.2,31489.7,1052,506,261.5,261.5
507,1,5,10,0.0,31289.7,31551.3,1052,507,261.59999999999854,261.59999999999854
508,1,5,10,0.0,31351.3,31612.8,1052,508,261.5,261.5
509,1,5,10,0.0,31412.9,31674.4,1052,509,261.5,261.5
510,1,5,10,0.0,31474.5,31736.0,1052,510,261.5,261.5
511,1,5,10,0.0,31536.1,31797.6,1052,511,261.5,261.5
512,1,5,10,0.0,31597.7,31859.2,1052,512,261.5,261.5
513,1,5,10,0.0,31659.3,31920.8,1052,513,261.5,261.5
514,1,5,10,0.0,31720.9,31982.4,1052,514,261.5,261.5
515,1,5,10,0.0,31782.5,32044.0,1052,515,261.5,261.5
516,1,5,10,0.0,31844.1,32105.6,1052,516,261.5,261.5
517,1,5,10,0.0,31905.7,32167.2,1052,517,261.5,261.5
518,1,5,10,0.0,31967.3,32228.8,1052,518,261.5,261.5
519,1,5,10,0.0,32028.9,32290.4,1052,519,261.5,261.5
520,1,5,10,0.0,32090.5,32352.0,1052,520,261.5,261.5
521,1,5,10,0.0,32152.1,32413.6,1052,521,261.5,261.5
522,1,5,10,0.0,32213.7,32475.2,1052,522,261.5,261.5
523,1,5,10,0.0,32275.2,32536.8,1052,523,261.59999999999854,261.59999999999854
524,1,5,10,0.0,32336.8,32598.3,1052,524,261.5,261.5
525,1,5,10,0.0,32398.4,32659.9,1052,525,261.5,261.5
526,1,5,10,0.0,32460.0,32721.5,1052,526,261.5,261.5
527,1,5,10,0.0,32521.6,32783.1,1052,527,261.5,261.5
528,1,5,10,0.0,32583.2,32844.7,1052,528,261.49999999999636,261.49999999999636
529,1,5,10,0.0,32644.8,32906.3,1052,529,261.50000000000364,261.50000000000364
530,1,5,10,0.0,32706.4,32967.9,1052,530,261.5,261.5
531,1,5,10,0.0,32768.0,33029.5,1052,531,261.5,261.5
532,1,5,10,0.0,32829.6,33091.1,1052,532,261.5,261.5
533,1,5,10,0.0,32891.2,33152.7,1052,533,261.5,261.5
534,1,5,10,0.0,32952.8,33214.3,1052,534,261.5,261.5
535,1,5,10,0.0,33014.4,33275.9,1052,535,261.5,261.5
536,1,5,10,0.0,33076.0,33337.5,1052,536,261.5,261.5
537,1,5,10,0.0,33137.6,33399.1,1052,537,261.5,261.5
538,1,5,10,0.0,33199.2,33460.7,1052,538,261.5,261.5
539,1,5,10,0.0,33260.8,33522.3,1052,539,261.5,261.5
540,1,5,10,0.0,33322.3,33583.9,1052,540,261.59999999999854,261.59999999999854
541,1,5,10,0.0,33383.9,33645.4,1052,541,261.5,261.5
542,1,5,10,0.0,33445.5,33707.0,1052,542,261.5,261.5
543,1,5,10,0.0,33507.1,33768.6,1052,543,261.5,261.5
544,1,5,10,0.0,33568.7,33830.2,1052,544,261.5,261.5
545,1,5,10,0.0,33630.3,33891.8,1052,545,261.5,261.5
546,1,5,10,0.0,33691.9,33953.4,1052,546,261.5,261.5
547,1,5,10,0.0,33753.5,34015.0,1052,547,261.5,261.5
548,1,5,10,0.0,33815.1,34076.6,1052,548,261.5,261.5
549,1,5,10,0.0,33876.7,34138.2,1052,549,261.5,261.5
550,1,5,10,0.0,33938.3,34199.8,1052,550,261.5,261.5
551,1,5,10,0.0,33999.9,34261.4,1052,551,261.5,261.5
552,1,5,10,0.0,34061.5,34323.0,1052,552,261.5,261.5
553,1,5,10,0.0,34123.1,34384.6,1052,553,261.5,261.5
554,1,5,10,0.0,34184.7,34446.2,1052,554,261.5,261.5
555,1,5,10,0.0,34246.3,34507.8,1052,555,261.5,261.5
556,1,5,10,0.0,34307.8,34569.4,1052,556,261.59999999999854,261.59999999999854
557,1,5,10,0.0,34369.4,34631.0,1052,557,261.59999999999854,261.59999999999854
558,1,5,10,0.0,34431.0,34692.5,1052,558,261.5,261.5
559,1,5,10,0.0,34492.6,34754.1,1052,559,261.5,261.5
560,1,5,10,0.0,34554.2,34815.7,1052,560,261.5,261.5
561,1,5,10,0.0,34615.8,34877.3,1052,561,261.5,261.5
562,1,5,10,0.0,34677.4,34938.9,1052,562,261.5,261.5
563,1,5,10,0.0,34739.0,35000.5,1052,563,261.5,261.5
564,1,5,10,0.0,34800.6,35062.1,1052,564,261.5,261.5
565,1,5,10,0.0,34862.2,35123.7,1052,565,261.5,261.5
566,1,5,10,0.0,34923.8,35185.3,1052,566,261.5,261.5
567,1,5,10,0.0,34985.4,35246.9,1052,567,261.5,261.5
568,1,5,10,0.0,35047.0,35308.5,1052,568,261.5,261.5
569,1,5,10,0.0,35108.6,35370.1,1052,569,261.5,261.5
570,1,5,10,0.0,35170.2,35431.7,1052,570,261.5,261.5
571,1,5,10,0.0,35231.8,35493.3,1052,571,261.5,261.5
572,1,5,10,0.0,35293.4,35554.9,1052,572,261.5,261.5
573,1,5,10,0.0,35354.9,35616.5,1052,573,261.59999999999854,261.59999999999854
574,1,5,10,0.0,35416.5,35678.0,1052,574,261.5,261.5
575,1,5,10,0.0,35478.1,35739.6,1052,575,261.5,261.5
576,1,5,10,0.0,35539.7,35801.2,1052,576,261.5,261.5
577,1,5,10,0.0,35601.3,35862.8,1052,577,261.5,261.5
578,1,5,10,0.0,35662.9,35924.4,1052,578,261.5,261.5
579,1,5,10,0.0,35724.5,35986.0,1052,579,261.5,261.5
580,1,5,10,0.0,35786.1,36047.6,1052,580,261.5,261.5
581,1,5,10,0.0,35847.7,36109.2,1052,581,261.5,261.5
582,1,5,10,0.0,35909.3,36170.8,1052,582,261.5,261.5
583,1,5,10,0.0,35970.9,36232.4,1052,583,261.5,261.5
584,1,5,10,0.0,36032.5,36294.0,1052,584,261.5,261.5
585,1,5,10,0.0,36094.1,36355.6,1052,585,261.5,261.5
586,1,5,10,0.0,36155.7,36417.2,1052,586,261.5,261.5
587,1,5,10,0.0,36217.3,36478.8,1052,587,261.5,261.5
588,1,5,10,0.0,36278.9,36540.4,1052,588,261.5,261.5
589,1,5,10,0.0,36340.5,36602.0,1052,589,261.5,261.5
590,1,5,10,0.0,36402.0,36663.6,1052,590,261.59999999999854,261.59999999999854
591,1,5,10,0.0,36463.6,36725.1,1052,591,261.5,261.5
592,1,5,10,0.0,36525.2,36786.7,1052,592,261.5,261.5
593,1,5,10,0.0,36586.8,36848.3,1052,593,261.5,261.5
594,1,5,10,0.0,36648.4,36909.9,1052,594,261.5,261.5
595,1,5,10,0.0,36710.0,36971.5,1052,595,261.5,261.5
596,1,5,10,0.0,36771.6,37033.1,1052,596,261.5,261.5
597,1,5,10,0.0,36833.2,37094.7,1052,597,261.5,261.5
598,1,5,10,0.0,36894.8,37156.3,1052,598,261.5,261.5
599,1,5,10,0.0,36956.4,37217.9,1052,599,261.5,261.5
600,1,5,10,0.0,37018.0,37279.5,1052,600,261.5,261.5
601,1,5,10,0.0,37079.6,37341.1,1052,601,261.5,261.5
602,1,5,10,0.0,37141.2,37402.7,1052,602,261.5,261.5
603,1,5,10,0.0,37202.8,37464.3,1052,603,261.5,261.5
604,1,5,10,0.0,37264.4,37525.9,1052,604,261.5,261.5
605,1,5,10,0.0,37326.0,37587.5,1052,605,261.5,261.5
606,1,5,10,0.0,37387.5,37649.1,1052,606,261.59999999999854,261.59999999999854
607,1,5,10,0.0,37449.1,37710.6,1052,607,261.5,261.5
608,1,5,10,0.0,37510.7,37772.2,1052,608,261.5,261.5
609,1,5,10,0.0,37572.3,37833.8,1052,609,261.5,261.5
610,1,5,10,0.0,37633.9,37895.4,1052,610,261.5,261.5
611,1,5,10,0.0,37695.5,37957.0,1052,611,261.5,261.5
612,1,5,10,0.0,37757.1,38018.6,1052,612,261.5,261.5
613,1,5,10,0.0,37818.7,38080.2,1052,613,261.5,261.5
614,1,5,10,0.0,37880.3,38141.8,1052,614,261.5,261.5
615,1,5,10,0.0,37941.9,38203.4,1052,615,261.5,261.5
616,1,5,10,0.0,38003.5,38265.0,1052,616,261.5,261.5
617,1,5,10,0.0,38065.1,38326.6,1052,617,261.5,261.5
618,1,5,10,0.0,38126.7,38388.2,1052,618,261.5,261.5
619,1,5,10,0.0,38188.3,38449.8,1052,619,261.5,261.5
620,1,5,10,0.0,38249.9,38511.4,1052,620,261.5,261.5
621,1,5,10,0.0,38311.5,38573.0,1052,621,261.5,261.5
622,1,5,10,0.0,38373.1,38634.6,1052,622,261.5,261.5
623,1,5,10,0.0,38434.6,38696.2,1052,623,261.59999999999854,261.59999999999854
624,1,5,10,0.0,38496.2,38757.7,1052,624,261.5,261.5
625,1,5,10,0.0,38557.8,38819.3,1052,625,261.5,261.5
626,1,5,10,0.0,38619.4,38880.9,1052,626,261.5,261.5
627,1,5,10,0.0,38681.0,38942.5,1052,627,261.5,261.5
628,1,5,10,0.0,38742.6,39004.1,1052,628,261.5,261.5
629,1,5,10,0.0,38804.2,39065.7,1052,629,261.5,261.5
630,1,5,10,0.0,38865.8,39127.3,1052,630,261.5,261.5
631,1,5,10,0.0,38927.4,39188.9,1052,631,261.5,261.5
632,1,5,10,0.0,38989.0,39250.5,1052,632,261.5,261.5
633,1,5,10,0.0,39050.6,39312.1,1052,633,261.5,261.5
634,1,5,10,0.0,39112.2,39373.7,1052,634,261.5,261.5
635,1,5,10,0.0,39173.8,39435.3,1052,635,261.5,261.5
636,1,5,10,0.0,39235.4,39496.9,1052,636,261.5,261.5
637,1,5,10,0.0,39297.0,39558.5,1052,637,261.5,261.5
638,1,5,10,0.0,39358.6,39620.1,1052,638,261.5,261.5
639,1,5,10,0.0,39420.2,39681.7,1052,639,261.5,261.5
640,1,5,10,0.0,39481.7,39743.3,1052,640,261.6000000000058,261.6000000000058
641,1,5,10,0.0,39543.3,39804.8,1052,641,261.5,261.5
642,1,5,10,0.0,39604.9,39866.4,1052,642,261.5,261.5
643,1,5,10,0.0,39666.5,39928.0,1052,643,261.5,261.5
644,1,5,10,0.0,39728.1,39989.6,1052,644,261.5,261.5
645,1,5,10,0.0,39789.7,40051.2,1052,645,261.5,261.5
646,1,5,10,0.0,39851.3,40112.8,1052,646,261.5,261.5
647,1,5,10,0.0,39912.9,40174.4,1052,647,261.5,261.5
648,1,5,10,0.0,39974.5,40236.0,1052,648,261.5,261.5
649,1,5,10,0.0,40036.1,40297.6,1052,649,261.5,261.5
650,1,5,10,0.0,40097.7,40359.2,1052,650,261.5,261.5
651,1,5,10,0.0,40159.3,40420.8,1052,651,261.5,261.5
652,1,5,10,0.0,40220.9,40482.4,1052,652,261.5,261.5
653,1,5,10,0.0,40282.5,40544.0,1052,653,261.5,261.5
654,1,5,10,0.0,40344.1,40605.6,1052,654,261.5,261.5
655,1,5,10,0.0,40405.7,40667.2,1052,655,261.5,261.5
656,1,5,10,0.0,40467.2,40728.8,1052,656,261.6000000000058,261.6000000000058
657,1,5,10,0.0,40528.8,40790.3,1052,657,261.5,261.5
658,1,5,10,0.0,40590.4,40851.9,1052,658,261.5,261.5
659,1,5,10,0.0,40652.0,40913.5,1052,659,261.5,261.5
660,1,5,10,0.0,40713.6,40975.1,1052,660,261.5,261.5
661,1,5,10,0.0,40775.2,41036.7,1052,661,261.5,261.5
662,1,5,10,0.0,40836.8,41098.3,1052,662,261.5,261.5
663,1,5,10,0.0,40898.4,41159.9,1052,663,261.5,261.5
664,1,5,10,0.0,40960.0,41221.5,1052,664,261.5,261.5
665,1,5,10,0.0,41021.6,41283.1,1052,665,261.5,261.5
666,1,5,10,0.0,41083.2,41344.7,1052,666,261.5,261.5
667,1,5,10,0.0,41144.8,41406.3,1052,667,261.5,261.5
668,1,5,10,0.0,41206.4,41467.9,1052,668,261.5,261.5
669,1,5,10,0.0,41268.0,41529.5,1052,669,261.5,261.5
670,1,5,10,0.0,41329.6,41591.1,1052,670,261.5,261.5
671,1,5,10,0.0,41391.2,41652.7,1052,671,261.5,261.5
672,1,5,10,0.0,41452.8,41714.3,1052,672,261.5,261.5
673,1,5,10,0.0,41514.3,41775.9,1052,673,261.59999999999854,261.59999999999854
674,1,5,10,0.0,41575.9,41837.4,1052,674,261.5,261.5
675,1,5,10,0.0,41637.5,41899.0,1052,675,261.5,261.5
676,1,5,10,0.0,41699.1,41960.6,1052,676,261.5,261.5
677,1,5,10,0.0,41760.7,42022.2,1052,677,261.5,261.5
678,1,5,10,0.0,41822.3,42083.8,1052,678,261.5,261.5
679,1,5,10,0.0,41883.9,42145.4,1052,679,261.5,261.5
680,1,5,10,0.0,41945.5,42207.0,1052,680,261.5,261.5
681,1,5,10,0.0,42007.1,42268.6,1052,681,261.5,261.5
682,1,5,10,0.0,42068.7,42330.2,1052,682,261.5,261.5
683,1,5,10,0.0,42130.3,42391.8,1052,683,261.5,261.5
684,1,5,10,0.0,42191.9,42453.4,1052,684,261.5,261.5
685,1,5,10,0.0,42253.5,42515.0,1052,685,261.5,261.5
686,1,5,10,0.0,42315.1,42576.6,1052,686,261.5,261.5
687,1,5,10,0.0,42376.7,42638.2,1052,687,261.5,261.5
688,1,5,10,0.0,42438.3,42699.8,1052,688,261.5,261.5
689,1,5,10,0.0,42499.8,42761.4,1052,689,261.59999999999854,261.59999999999854
690,1,5,10,0.0,42561.4,42823.0,1052,690,261.59999999999854,261.59999999999854
691,1,5,10,0.0,42623.0,42884.5,1052,691,261.5,261.5
692,1,5,10,0.0,42684.6,42946.1,1052,692,261.5,261.5
693,1,5,10,0.0,42746.2,43007.7,1052,693,261.5,261.5
694,1,5,10,0.0,42807.8,43069.3,1052,694,261.5,261.5
695,1,5,10,0.0,42869.4,43130.9,1052,695,261.5,261.5
696,1,5,10,0.0,42931.0,43192.5,1052,696,261.5,261.5
697,1,5,10,0.0,42992.6,43254.1,1052,697,261.5,261.5
698,1,5,10,0.0,43054.2,43315.7,1052,698,261.5,261.5
699,1,5,10,0.0,43115.8,43377.3,1052,699,261.5,261.5
700,1,5,10,0.0,43177.4,43438.9,1052,700,261.5,261.5
701,1,5,10,0.0,43239.0,43500.5,1052,701,261.5,261.5
702,1,5,10,0.0,43300.6,43562.1,1052,702,261.5,261.5
703,1,5,10,0.0,43362.2,43623.7,1052,703,261.5,261.5
704,1,5,10,0.0,43423.8,43685.3,1052,704,261.5,261.5
705,1,5,10,0.0,43485.4,43746.9,1052,705,261.5,261.5
706,1,5,10,0.0,43546.9,43808.5,1052,706,261.59999999999854,261.59999999999854
707,1,5,10,0.0,43608.5,43870.0,1052,707,261.5,261.5
708,1,5,10,0.0,43670.1,43931.6,1052,708,261.5,261.5
709,1,5,10,0.0,43731.7,43993.2,1052,709,261.5,261.5
710,1,5,10,0.0,43793.3,44054.8,1052,710,261.5,261.5
711,1,5,10,0.0,43854.9,44116.4,1052,711,261.5,261.5
712,1,5,10,0.0,43916.5,44178.0,1052,712,261.5,261.5
713,1,5,10,0.0,43978.1,44239.6,1052,713,261.5,261.5
714,1,5,10,0.0,44039.7,44301.2,1052,714,261.5,261.5
715,1,5,10,0.0,44101.3,44362.8,1052,715,261.5,261.5
716,1,5,10,0.0,44162.9,44424.4,1052,716,261.5,261.5
717,1,5,10,0.0,44224.5,44486.0,1052,717,261.5,261.5
718,1,5,10,0.0,44286.1,44547.6,1052,718,261.5,261.5
719,1,5,10,0.0,44347.7,44609.2,1052,719,261.5,261.5
720,1,5,10,0.0,44409.3,44670.8,1052,720,261.5,261.5
721,1,5,10,0.0,44470.9,44732.4,1052,721,261.5,261.5
722,1,5,10,0.0,44532.5,44794.0,1052,722,261.5,261.5
723,1,5,10,0.0,44594.0,44855.6,1052,723,261.59999999999854,261.59999999999854
724,1,5,10,0.0,44655.6,44917.1,1052,724,261.5,261.5
725,1,5,10,0.0,44717.2,44978.7,1052,725,261.5,261.5
726,1,5,10,0.0,44778.8,45040.3,1052,726,261.5,261.5
727,1,5,10,0.0,44840.4,45101.9,1052,727,261.5,261.5
728,1,5,10,0.0,44902.0,45163.5,1052,728,261.5,261.5
729,1,5,10,0.0,44963.6,45225.1,1052,729,261.5,261.5
730,1,5,10,0.0,45025.2,45286.7,1052,730,261.5,261.5
731,1,5,10,0.0,45086.8,45348.3,1052,731,261.5,261.5
732,1,5,10,0.0,45148.4,45409.9,1052,732,261.5,261.5
733,1,5,10,0.0,45210.0,45471.5,1052,733,261.5,261.5
734,1,5,10,0.0,45271.6,45533.1,1052,734,261.5,261.5
735,1,5,10,0.0,45333.2,45594.7,1052,735,261.5,261.5
736,1,5,10,0.0,45394.8,45656.3,1052,736,261.5,261.5
737,1,5,10,0.0,45456.4,45717.9,1052,737,261.5,261.5
738,1,5,10,0.0,45518.0,45779.5,1052,738,261.5,261.5
739,1,5,10,0.0,45579.5,45841.1,1052,739,261.59999999999854,261.59999999999854
740,1,5,10,0.0,45641.1,45902.6,1052,740,261.5,261.5
741,1,5,10,0.0,45702.7,45964.2,1052,741,261.5,261.5
742,1,5,10,0.0,45764.3,46025.8,1052,742,261.5,261.5
743,1,5,10,0.0,45825.9,46087.4,1052,743,261.5,261.5
744,1,5,10,0.0,45887.5,46149.0,1052,744,261.5,261.5
745,1,5,10,0.0,45949.1,46210.6,1052,745,261.5,261.5
746,1,5,10,0.0,46010.7,46272.2,1052,746,261.5,261.5
747,1,5,10,0.0,46072.3,46333.8,1052,747,261.5,261.5
748,1,5,10,0.0,46133.9,46395.4,1052,748,261.5,261.5
749,1,5,10,0.0,46195.5,46457.0,1052,749,261.5,261.5
750,1,5,10,0.0,46257.1,46518.6,1052,750,261.5,261.5
751,1,5,10,0.0,46318.7,46580.2,1052,751,261.5,261.5
752,1,5,10,0.0,46380.3,46641.8,1052,752,261.5,261.5
753,1,5,10,0.0,46441.9,46703.4,1052,753,261.5,261.5
754,1,5,10,0.0,46503.5,46765.0,1052,754,261.5,261.5
755,1,5,10,0.0,46565.1,46826.6,1052,755,261.5,261.5
756,1,5,10,0.0,46626.6,46888.2,1052,756,261.59999999999854,261.59999999999854
757,1,5,10,0.0,46688.2,46949.7,1052,757,261.5,261.5
758,1,5,10,0.0,46749.8,47011.3,1052,758,261.5,261.5
759,1,5,10,0.0,46811.4,47072.9,1052,759,261.5,261.5
760,1,5,10,0.0,46873.0,47134.5,1052,760,261.5,261.5
761,1,5,10,0.0,46934.6,47196.1,1052,761,261.5,261.5
762,1,5,10,0.0,46996.2,47257.7,1052,762,261.5,261.5
